0.05	0.025
1.325	1.4125	0.97168
1.325	1.4375	0.96396
1.325	1.4625	0.95476
1.325	1.4875	0.94492
1.325	1.5125	0.93752
1.325	1.5375	0.92616
1.325	1.5625	0.91564
1.325	1.5875	0.9052
1.325	1.6125	0.89684
1.325	1.6375	0.88488
1.325	1.6625	0.87644
1.325	1.6875	0.8712
1.325	1.7125	0.86604
1.325	1.7375	0.86192
1.325	1.7625	0.85392
1.325	1.7875	0.85256
1.325	1.8125	0.84816
1.325	1.8375	0.8384
1.325	1.8625	0.83668
1.325	1.8875	0.83456
1.325	1.9125	0.82752
1.325	1.9375	0.82908
1.325	1.9625	0.82252
1.325	1.9875	0.81856
1.325	2.0125	0.81268
1.325	2.0375	0.81332
1.325	2.0625	0.80492
1.325	2.0875	0.80488
1.325	2.1125	0.79872
1.325	2.1375	0.7966
1.325	2.1625	0.7936
1.325	2.1875	0.7892
1.325	2.2125	0.7876
1.325	2.2375	0.78656
1.325	2.2625	0.78156
1.325	2.2875	0.77936
1.325	2.3125	0.77644
1.325	2.3375	0.76716
1.325	2.3625	0.76328
1.325	2.3875	0.76772
1.325	2.4125	0.75976
1.325	2.4375	0.76036
1.325	2.4625	0.75896
1.325	2.4875	0.75408
1.375	-0.0125	0
1.375	0.0125	0.19536
1.375	0.0375	0.41468
1.375	0.0625	0.44824
1.375	0.0875	0.46532
1.375	0.1125	0.64212
1.375	0.1375	0.73648
1.375	0.1625	0.78152
1.375	0.1875	0.91376
1.375	0.2125	0.992
1.375	0.2375	0.99312
1.375	0.2625	0.99416
1.375	0.2875	0.99228
1.375	0.3125	0.9928
1.375	0.3375	0.99368
1.375	0.3625	0.99252
1.375	0.3875	0.99348
1.375	0.4125	0.9916
1.375	0.4375	0.9932
1.375	0.4625	0.99252
1.375	0.4875	0.99236
1.375	0.5125	0.9926
1.375	0.5375	0.99104
1.375	0.5625	0.99132
1.375	0.5875	0.9924
1.375	0.6125	0.99152
1.375	0.6375	0.99188
1.375	0.6625	0.99164
1.375	0.6875	0.99156
1.375	0.7125	0.99108
1.375	0.7375	0.99056
1.375	0.7625	0.99176
1.375	0.7875	0.99088
1.375	0.8125	0.991
1.375	0.8375	0.98972
1.375	0.8625	0.99076
1.375	0.8875	0.99064
1.375	0.9125	0.99088
1.375	0.9375	0.99088
1.375	0.9625	0.99024
1.375	0.9875	0.99128
1.375	1.0125	0.9908
1.375	1.0375	0.98972
1.375	1.0625	0.9902
1.375	1.0875	0.99024
1.375	1.1125	0.99112
1.375	1.1375	0.98988
1.375	1.1625	0.99128
1.375	1.1875	0.99028
1.375	1.2125	0.9892
1.375	1.2375	0.98936
1.375	1.2625	0.98972
1.375	1.2875	0.98984
1.375	1.3125	0.99096
1.375	1.3375	0.99088
1.375	1.3625	0.9914
1.375	1.3875	0.99016
1.375	1.4125	0.99
1.375	1.4375	0.99028
1.375	1.4625	0.98988
1.375	1.4875	0.99036
1.375	1.5125	0.98964
1.375	1.5375	0.98948
1.375	1.5625	0.99
1.375	1.5875	0.98896
1.375	1.6125	0.98992
1.375	1.6375	0.98944
1.375	1.6625	0.98712
1.375	1.6875	0.98344
1.375	1.7125	0.97992
1.375	1.7375	0.97528
1.375	1.7625	0.97104
1.375	1.7875	0.96672
1.375	1.8125	0.96308
1.375	1.8375	0.95584
1.375	1.8625	0.95064
1.375	1.8875	0.9448
1.375	1.9125	0.9398
1.375	1.9375	0.9356
1.375	1.9625	0.92988
1.375	1.9875	0.92504
1.375	2.0125	0.9184
1.375	2.0375	0.91432
1.375	2.0625	0.90416
1.375	2.0875	0.90224
1.375	2.1125	0.8982
1.375	2.1375	0.89208
1.375	2.1625	0.88648
1.375	2.1875	0.88988
1.375	2.2125	0.88232
1.375	2.2375	0.87536
1.375	2.2625	0.87288
1.375	2.2875	0.86988
1.375	2.3125	0.86692
1.375	2.3375	0.86708
1.375	2.3625	0.86372
1.375	2.3875	0.86188
1.375	2.4125	0.85928
1.375	2.4375	0.85524
1.375	2.4625	0.85624
1.375	2.4875	0.85424
1.425	-0.0125	0
1.425	0.0125	0.08572
1.425	0.0375	0.35008
1.425	0.0625	0.41572
1.425	0.0875	0.44012
1.425	0.1125	0.58676
1.425	0.1375	0.71648
1.425	0.1625	0.77036
1.425	0.1875	0.85972
1.425	0.2125	0.98388
1.425	0.2375	0.99348
1.425	0.2625	0.9946
1.425	0.2875	0.99328
1.425	0.3125	0.99324
1.425	0.3375	0.99252
1.425	0.3625	0.99332
1.425	0.3875	0.99236
1.425	0.4125	0.99276
1.425	0.4375	0.9922
1.425	0.4625	0.99212
1.425	0.4875	0.99372
1.425	0.5125	0.99248
1.425	0.5375	0.99208
1.425	0.5625	0.99212
1.425	0.5875	0.99152
1.425	0.6125	0.99216
1.425	0.6375	0.99124
1.425	0.6625	0.99096
1.425	0.6875	0.99108
1.425	0.7125	0.99104
1.425	0.7375	0.99152
1.425	0.7625	0.99084
1.425	0.7875	0.99032
1.425	0.8125	0.99096
1.425	0.8375	0.99204
1.425	0.8625	0.99168
1.425	0.8875	0.99088
1.425	0.9125	0.99144
1.425	0.9375	0.99104
1.425	0.9625	0.99136
1.425	0.9875	0.99088
1.425	1.0125	0.99096
1.425	1.0375	0.99088
1.425	1.0625	0.99004
1.425	1.0875	0.99048
1.425	1.1125	0.99024
1.425	1.1375	0.99084
1.425	1.1625	0.99032
1.425	1.1875	0.99048
1.425	1.2125	0.99004
1.425	1.2375	0.98956
1.425	1.2625	0.99044
1.425	1.2875	0.99044
1.425	1.3125	0.98896
1.425	1.3375	0.99012
1.425	1.3625	0.98936
1.425	1.3875	0.98976
1.425	1.4125	0.98964
1.425	1.4375	0.99008
1.425	1.4625	0.99024
1.425	1.4875	0.99012
1.425	1.5125	0.99064
1.425	1.5375	0.9892
1.425	1.5625	0.99044
1.425	1.5875	0.99164
1.425	1.6125	0.99088
1.425	1.6375	0.98968
1.425	1.6625	0.99088
1.425	1.6875	0.98968
1.425	1.7125	0.99012
1.425	1.7375	0.99048
1.425	1.7625	0.98964
1.425	1.7875	0.98964
1.425	1.8125	0.99048
1.425	1.8375	0.98924
1.425	1.8625	0.99036
1.425	1.8875	0.99016
1.425	1.9125	0.98936
1.425	1.9375	0.98856
1.425	1.9625	0.99008
1.425	1.9875	0.98988
1.425	2.0125	0.98968
1.425	2.0375	0.99008
1.425	2.0625	0.99036
1.425	2.0875	0.9904
1.425	2.1125	0.98896
1.425	2.1375	0.989
1.425	2.1625	0.98904
1.425	2.1875	0.98824
1.425	2.2125	0.98936
1.425	2.2375	0.987
1.425	2.2625	0.98592
1.425	2.2875	0.98388
1.425	2.3125	0.98168
1.425	2.3375	0.98264
1.425	2.3625	0.97908
1.425	2.3875	0.97696
1.425	2.4125	0.97448
1.425	2.4375	0.97384
1.425	2.4625	0.97172
1.425	2.4875	0.96976
1.475	-0.0125	0
1.475	0.0125	0.0226
1.475	0.0375	0.27076
1.475	0.0625	0.3792
1.475	0.0875	0.41324
1.475	0.1125	0.52428
1.475	0.1375	0.68656
1.475	0.1625	0.75192
1.475	0.1875	0.81604
1.475	0.2125	0.96112
1.475	0.2375	0.99368
1.475	0.2625	0.99424
1.475	0.2875	0.9928
1.475	0.3125	0.99276
1.475	0.3375	0.9928
1.475	0.3625	0.99164
1.475	0.3875	0.99348
1.475	0.4125	0.992
1.475	0.4375	0.99236
1.475	0.4625	0.99324
1.475	0.4875	0.99256
1.475	0.5125	0.99288
1.475	0.5375	0.99172
1.475	0.5625	0.992
1.475	0.5875	0.99136
1.475	0.6125	0.991
1.475	0.6375	0.99136
1.475	0.6625	0.99164
1.475	0.6875	0.99172
1.475	0.7125	0.99196
1.475	0.7375	0.99052
1.475	0.7625	0.9902
1.475	0.7875	0.99084
1.475	0.8125	0.99156
1.475	0.8375	0.9916
1.475	0.8625	0.9918
1.475	0.8875	0.99132
1.475	0.9125	0.9902
1.475	0.9375	0.99172
1.475	0.9625	0.99088
1.475	0.9875	0.99092
1.475	1.0125	0.99024
1.475	1.0375	0.99168
1.475	1.0625	0.99152
1.475	1.0875	0.99024
1.475	1.1125	0.99
1.475	1.1375	0.99144
1.475	1.1625	0.99092
1.475	1.1875	0.98888
1.475	1.2125	0.99012
1.475	1.2375	0.9898
1.475	1.2625	0.99104
1.475	1.2875	0.9904
1.475	1.3125	0.98996
1.475	1.3375	0.99
1.475	1.3625	0.99124
1.475	1.3875	0.9908
1.475	1.4125	0.99
1.475	1.4375	0.99024
1.475	1.4625	0.98992
1.475	1.4875	0.99108
1.475	1.5125	0.99072
1.475	1.5375	0.98928
1.475	1.5625	0.9898
1.475	1.5875	0.99072
1.475	1.6125	0.98976
1.475	1.6375	0.99012
1.475	1.6625	0.99
1.475	1.6875	0.99032
1.475	1.7125	0.98852
1.475	1.7375	0.98908
1.475	1.7625	0.9894
1.475	1.7875	0.99012
1.475	1.8125	0.99052
1.475	1.8375	0.9902
1.475	1.8625	0.99152
1.475	1.8875	0.99
1.475	1.9125	0.98936
1.475	1.9375	0.99108
1.475	1.9625	0.98936
1.475	1.9875	0.99116
1.475	2.0125	0.98884
1.475	2.0375	0.99024
1.475	2.0625	0.98928
1.475	2.0875	0.99092
1.475	2.1125	0.99012
1.475	2.1375	0.99028
1.475	2.1625	0.9892
1.475	2.1875	0.99052
1.475	2.2125	0.99072
1.475	2.2375	0.98868
1.475	2.2625	0.98992
1.475	2.2875	0.98988
1.475	2.3125	0.9894
1.475	2.3375	0.99012
1.475	2.3625	0.98976
1.475	2.3875	0.99
1.475	2.4125	0.98908
1.475	2.4375	0.98988
1.475	2.4625	0.98996
1.475	2.4875	0.9904
1.525	-0.0125	0
1.525	0.0125	0.0054
1.525	0.0375	0.17696
1.525	0.0625	0.33992
1.525	0.0875	0.3804
1.525	0.1125	0.45468
1.525	0.1375	0.66576
1.525	0.1625	0.7392
1.525	0.1875	0.78088
1.525	0.2125	0.9254
1.525	0.2375	0.99256
1.525	0.2625	0.99416
1.525	0.2875	0.99428
1.525	0.3125	0.9938
1.525	0.3375	0.99252
1.525	0.3625	0.99312
1.525	0.3875	0.99224
1.525	0.4125	0.99188
1.525	0.4375	0.9922
1.525	0.4625	0.99232
1.525	0.4875	0.99244
1.525	0.5125	0.99288
1.525	0.5375	0.99252
1.525	0.5625	0.99192
1.525	0.5875	0.99236
1.525	0.6125	0.99268
1.525	0.6375	0.9924
1.525	0.6625	0.99204
1.525	0.6875	0.99104
1.525	0.7125	0.99212
1.525	0.7375	0.99164
1.525	0.7625	0.9928
1.525	0.7875	0.992
1.525	0.8125	0.99092
1.525	0.8375	0.99168
1.525	0.8625	0.9918
1.525	0.8875	0.99188
1.525	0.9125	0.99156
1.525	0.9375	0.99092
1.525	0.9625	0.99152
1.525	0.9875	0.99164
1.525	1.0125	0.99128
1.525	1.0375	0.99212
1.525	1.0625	0.99152
1.525	1.0875	0.99132
1.525	1.1125	0.99068
1.525	1.1375	0.99144
1.525	1.1625	0.99104
1.525	1.1875	0.99124
1.525	1.2125	0.99272
1.525	1.2375	0.99164
1.525	1.2625	0.99004
1.525	1.2875	0.99052
1.525	1.3125	0.99076
1.525	1.3375	0.99216
1.525	1.3625	0.9898
1.525	1.3875	0.99016
1.525	1.4125	0.99092
1.525	1.4375	0.98988
1.525	1.4625	0.98924
1.525	1.4875	0.99048
1.525	1.5125	0.99048
1.525	1.5375	0.9902
1.525	1.5625	0.9898
1.525	1.5875	0.99064
1.525	1.6125	0.98972
1.525	1.6375	0.98996
1.525	1.6625	0.99032
1.525	1.6875	0.98984
1.525	1.7125	0.9902
1.525	1.7375	0.99076
1.525	1.7625	0.99028
1.525	1.7875	0.99012
1.525	1.8125	0.99028
1.525	1.8375	0.99004
1.525	1.8625	0.98996
1.525	1.8875	0.99096
1.525	1.9125	0.98968
1.525	1.9375	0.99016
1.525	1.9625	0.99028
1.525	1.9875	0.99056
1.525	2.0125	0.99028
1.525	2.0375	0.99068
1.525	2.0625	0.9904
1.525	2.0875	0.99056
1.525	2.1125	0.99024
1.525	2.1375	0.98928
1.525	2.1625	0.98936
1.525	2.1875	0.99
1.525	2.2125	0.99136
1.525	2.2375	0.9904
1.525	2.2625	0.99156
1.525	2.2875	0.99076
1.525	2.3125	0.99024
1.525	2.3375	0.99048
1.525	2.3625	0.9914
1.525	2.3875	0.98896
1.525	2.4125	0.98952
1.525	2.4375	0.9912
1.525	2.4625	0.99064
1.525	2.4875	0.99164
1.575	-0.0125	0
1.575	0.0125	0.00328
1.575	0.0375	0.08764
1.575	0.0625	0.29448
1.575	0.0875	0.35068
1.575	0.1125	0.3976
1.575	0.1375	0.62424
1.575	0.1625	0.7134
1.575	0.1875	0.75588
1.575	0.2125	0.87128
1.575	0.2375	0.97992
1.575	0.2625	0.99436
1.575	0.2875	0.99328
1.575	0.3125	0.99348
1.575	0.3375	0.99232
1.575	0.3625	0.9926
1.575	0.3875	0.99268
1.575	0.4125	0.99284
1.575	0.4375	0.99144
1.575	0.4625	0.9922
1.575	0.4875	0.99256
1.575	0.5125	0.99104
1.575	0.5375	0.99204
1.575	0.5625	0.9926
1.575	0.5875	0.99232
1.575	0.6125	0.99156
1.575	0.6375	0.99212
1.575	0.6625	0.99176
1.575	0.6875	0.9922
1.575	0.7125	0.9912
1.575	0.7375	0.99184
1.575	0.7625	0.99092
1.575	0.7875	0.99228
1.575	0.8125	0.99132
1.575	0.8375	0.99084
1.575	0.8625	0.99112
1.575	0.8875	0.99116
1.575	0.9125	0.99192
1.575	0.9375	0.98968
1.575	0.9625	0.99196
1.575	0.9875	0.99068
1.575	1.0125	0.99112
1.575	1.0375	0.99132
1.575	1.0625	0.99124
1.575	1.0875	0.99128
1.575	1.1125	0.99204
1.575	1.1375	0.9904
1.575	1.1625	0.99064
1.575	1.1875	0.99044
1.575	1.2125	0.99068
1.575	1.2375	0.99172
1.575	1.2625	0.99048
1.575	1.2875	0.99072
1.575	1.3125	0.99068
1.575	1.3375	0.99028
1.575	1.3625	0.99088
1.575	1.3875	0.99116
1.575	1.4125	0.98944
1.575	1.4375	0.99032
1.575	1.4625	0.99016
1.575	1.4875	0.99028
1.575	1.5125	0.99052
1.575	1.5375	0.99084
1.575	1.5625	0.99036
1.575	1.5875	0.99016
1.575	1.6125	0.98992
1.575	1.6375	0.99092
1.575	1.6625	0.99036
1.575	1.6875	0.9908
1.575	1.7125	0.99064
1.575	1.7375	0.99044
1.575	1.7625	0.99008
1.575	1.7875	0.99084
1.575	1.8125	0.99052
1.575	1.8375	0.9898
1.575	1.8625	0.99064
1.575	1.8875	0.9906
1.575	1.9125	0.99048
1.575	1.9375	0.9904
1.575	1.9625	0.98948
1.575	1.9875	0.99052
1.575	2.0125	0.99108
1.575	2.0375	0.99
1.575	2.0625	0.99124
1.575	2.0875	0.9902
1.575	2.1125	0.99032
1.575	2.1375	0.9904
1.575	2.1625	0.99084
1.575	2.1875	0.99008
1.575	2.2125	0.98948
1.575	2.2375	0.98988
1.575	2.2625	0.99056
1.575	2.2875	0.98964
1.575	2.3125	0.99004
1.575	2.3375	0.99052
1.575	2.3625	0.98988
1.575	2.3875	0.98996
1.575	2.4125	0.9902
1.575	2.4375	0.98928
1.575	2.4625	0.9918
1.575	2.4875	0.9904
1.625	-0.0125	0
1.625	0.0125	0.0024
1.625	0.0375	0.02692
1.625	0.0625	0.23796
1.625	0.0875	0.32144
1.625	0.1125	0.3716
1.625	0.1375	0.5398
1.625	0.1625	0.68612
1.625	0.1875	0.74312
1.625	0.2125	0.81988
1.625	0.2375	0.94996
1.625	0.2625	0.99384
1.625	0.2875	0.99364
1.625	0.3125	0.99384
1.625	0.3375	0.99324
1.625	0.3625	0.99276
1.625	0.3875	0.99248
1.625	0.4125	0.99172
1.625	0.4375	0.99164
1.625	0.4625	0.99236
1.625	0.4875	0.99188
1.625	0.5125	0.99256
1.625	0.5375	0.99208
1.625	0.5625	0.99136
1.625	0.5875	0.9916
1.625	0.6125	0.99152
1.625	0.6375	0.992
1.625	0.6625	0.99212
1.625	0.6875	0.99212
1.625	0.7125	0.99196
1.625	0.7375	0.99092
1.625	0.7625	0.99188
1.625	0.7875	0.99204
1.625	0.8125	0.99188
1.625	0.8375	0.99196
1.625	0.8625	0.99284
1.625	0.8875	0.9912
1.625	0.9125	0.99228
1.625	0.9375	0.9914
1.625	0.9625	0.99084
1.625	0.9875	0.99076
1.625	1.0125	0.99152
1.625	1.0375	0.99236
1.625	1.0625	0.99128
1.625	1.0875	0.9912
1.625	1.1125	0.9912
1.625	1.1375	0.9904
1.625	1.1625	0.9916
1.625	1.1875	0.99024
1.625	1.2125	0.9912
1.625	1.2375	0.99164
1.625	1.2625	0.9914
1.625	1.2875	0.98992
1.625	1.3125	0.99176
1.625	1.3375	0.99048
1.625	1.3625	0.99132
1.625	1.3875	0.99028
1.625	1.4125	0.99156
1.625	1.4375	0.99132
1.625	1.4625	0.99088
1.625	1.4875	0.9912
1.625	1.5125	0.9916
1.625	1.5375	0.99076
1.625	1.5625	0.9904
1.625	1.5875	0.9904
1.625	1.6125	0.99192
1.625	1.6375	0.99096
1.625	1.6625	0.99084
1.625	1.6875	0.99164
1.625	1.7125	0.99044
1.625	1.7375	0.99116
1.625	1.7625	0.9908
1.625	1.7875	0.98964
1.625	1.8125	0.99012
1.625	1.8375	0.99092
1.625	1.8625	0.9912
1.625	1.8875	0.99072
1.625	1.9125	0.99152
1.625	1.9375	0.9906
1.625	1.9625	0.991
1.625	1.9875	0.9896
1.625	2.0125	0.99164
1.625	2.0375	0.99028
1.625	2.0625	0.99076
1.625	2.0875	0.99108
1.625	2.1125	0.99072
1.625	2.1375	0.9916
1.625	2.1625	0.99052
1.625	2.1875	0.99028
1.625	2.2125	0.99072
1.625	2.2375	0.9908
1.625	2.2625	0.99
1.625	2.2875	0.98952
1.625	2.3125	0.9894
1.625	2.3375	0.99108
1.625	2.3625	0.99044
1.625	2.3875	0.99164
1.625	2.4125	0.98916
1.625	2.4375	0.99044
1.625	2.4625	0.98944
1.625	2.4875	0.99052
1.675	-0.0125	0
1.675	0.0125	0.0018
1.675	0.0375	0.00408
1.675	0.0625	0.15164
1.675	0.0875	0.28436
1.675	0.1125	0.33976
1.675	0.1375	0.44728
1.675	0.1625	0.6638
1.675	0.1875	0.72456
1.675	0.2125	0.77624
1.675	0.2375	0.91332
1.675	0.2625	0.98684
1.675	0.2875	0.99412
1.675	0.3125	0.99216
1.675	0.3375	0.99348
1.675	0.3625	0.99352
1.675	0.3875	0.99288
1.675	0.4125	0.99256
1.675	0.4375	0.99224
1.675	0.4625	0.99172
1.675	0.4875	0.992
1.675	0.5125	0.993
1.675	0.5375	0.99228
1.675	0.5625	0.9924
1.675	0.5875	0.99264
1.675	0.6125	0.99152
1.675	0.6375	0.9916
1.675	0.6625	0.99208
1.675	0.6875	0.99128
1.675	0.7125	0.992
1.675	0.7375	0.99196
1.675	0.7625	0.99196
1.675	0.7875	0.99264
1.675	0.8125	0.9916
1.675	0.8375	0.99112
1.675	0.8625	0.99196
1.675	0.8875	0.99084
1.675	0.9125	0.99224
1.675	0.9375	0.99236
1.675	0.9625	0.9914
1.675	0.9875	0.99176
1.675	1.0125	0.9924
1.675	1.0375	0.99148
1.675	1.0625	0.9916
1.675	1.0875	0.99196
1.675	1.1125	0.99044
1.675	1.1375	0.98988
1.675	1.1625	0.99096
1.675	1.1875	0.99084
1.675	1.2125	0.99188
1.675	1.2375	0.99068
1.675	1.2625	0.99172
1.675	1.2875	0.99188
1.675	1.3125	0.99156
1.675	1.3375	0.99008
1.675	1.3625	0.99088
1.675	1.3875	0.99084
1.675	1.4125	0.99092
1.675	1.4375	0.99144
1.675	1.4625	0.99144
1.675	1.4875	0.99108
1.675	1.5125	0.9906
1.675	1.5375	0.98916
1.675	1.5625	0.98988
1.675	1.5875	0.99084
1.675	1.6125	0.99244
1.675	1.6375	0.99112
1.675	1.6625	0.99084
1.675	1.6875	0.99072
1.675	1.7125	0.99064
1.675	1.7375	0.99084
1.675	1.7625	0.99104
1.675	1.7875	0.99088
1.675	1.8125	0.99148
1.675	1.8375	0.98988
1.675	1.8625	0.99032
1.675	1.8875	0.99068
1.675	1.9125	0.99108
1.675	1.9375	0.99056
1.675	1.9625	0.99064
1.675	1.9875	0.99028
1.675	2.0125	0.99108
1.675	2.0375	0.99016
1.675	2.0625	0.9918
1.675	2.0875	0.99152
1.675	2.1125	0.9908
1.675	2.1375	0.99124
1.675	2.1625	0.9906
1.675	2.1875	0.9894
1.675	2.2125	0.99108
1.675	2.2375	0.9908
1.675	2.2625	0.9902
1.675	2.2875	0.99012
1.675	2.3125	0.99096
1.675	2.3375	0.9908
1.675	2.3625	0.9914
1.675	2.3875	0.99128
1.675	2.4125	0.99056
1.675	2.4375	0.98996
1.675	2.4625	0.98944
1.675	2.4875	0.98996
1.725	-0.0125	0
1.725	0.0125	0.0014
1.725	0.0375	0.00228
1.725	0.0625	0.07288
1.725	0.0875	0.23656
1.725	0.1125	0.31148
1.725	0.1375	0.36232
1.725	0.1625	0.6216
1.725	0.1875	0.702
1.725	0.2125	0.74556
1.725	0.2375	0.85952
1.725	0.2625	0.96068
1.725	0.2875	0.99424
1.725	0.3125	0.99428
1.725	0.3375	0.99284
1.725	0.3625	0.99328
1.725	0.3875	0.99244
1.725	0.4125	0.99332
1.725	0.4375	0.99228
1.725	0.4625	0.99252
1.725	0.4875	0.99168
1.725	0.5125	0.9916
1.725	0.5375	0.99192
1.725	0.5625	0.99184
1.725	0.5875	0.99172
1.725	0.6125	0.99252
1.725	0.6375	0.99136
1.725	0.6625	0.99176
1.725	0.6875	0.99188
1.725	0.7125	0.9922
1.725	0.7375	0.99296
1.725	0.7625	0.99176
1.725	0.7875	0.99156
1.725	0.8125	0.99204
1.725	0.8375	0.9914
1.725	0.8625	0.992
1.725	0.8875	0.9926
1.725	0.9125	0.9928
1.725	0.9375	0.99156
1.725	0.9625	0.99144
1.725	0.9875	0.99144
1.725	1.0125	0.99044
1.725	1.0375	0.99072
1.725	1.0625	0.99108
1.725	1.0875	0.99156
1.725	1.1125	0.99144
1.725	1.1375	0.99096
1.725	1.1625	0.99156
1.725	1.1875	0.99124
1.725	1.2125	0.99108
1.725	1.2375	0.9922
1.725	1.2625	0.99184
1.725	1.2875	0.99092
1.725	1.3125	0.99004
1.725	1.3375	0.99084
1.725	1.3625	0.9914
1.725	1.3875	0.99116
1.725	1.4125	0.99032
1.725	1.4375	0.99096
1.725	1.4625	0.99092
1.725	1.4875	0.99192
1.725	1.5125	0.99228
1.725	1.5375	0.99112
1.725	1.5625	0.9914
1.725	1.5875	0.99144
1.725	1.6125	0.99104
1.725	1.6375	0.9912
1.725	1.6625	0.991
1.725	1.6875	0.9912
1.725	1.7125	0.99072
1.725	1.7375	0.99196
1.725	1.7625	0.99076
1.725	1.7875	0.99144
1.725	1.8125	0.99132
1.725	1.8375	0.99112
1.725	1.8625	0.9914
1.725	1.8875	0.99104
1.725	1.9125	0.99292
1.725	1.9375	0.99104
1.725	1.9625	0.99192
1.725	1.9875	0.9914
1.725	2.0125	0.99048
1.725	2.0375	0.99028
1.725	2.0625	0.99004
1.725	2.0875	0.98936
1.725	2.1125	0.9906
1.725	2.1375	0.99224
1.725	2.1625	0.9916
1.725	2.1875	0.99104
1.725	2.2125	0.9914
1.725	2.2375	0.99156
1.725	2.2625	0.99144
1.725	2.2875	0.99012
1.725	2.3125	0.9908
1.725	2.3375	0.98996
1.725	2.3625	0.991
1.725	2.3875	0.99128
1.725	2.4125	0.98996
1.725	2.4375	0.99152
1.725	2.4625	0.9914
1.725	2.4875	0.99148
1.775	-0.0125	0
1.775	0.0125	0.00068
1.775	0.0375	0.00204
1.775	0.0625	0.0158
1.775	0.0875	0.18256
1.775	0.1125	0.27172
1.775	0.1375	0.32156
1.775	0.1625	0.51416
1.775	0.1875	0.67804
1.775	0.2125	0.73216
1.775	0.2375	0.80564
1.775	0.2625	0.92496
1.775	0.2875	0.98664
1.775	0.3125	0.99372
1.775	0.3375	0.9936
1.775	0.3625	0.9926
1.775	0.3875	0.99228
1.775	0.4125	0.99176
1.775	0.4375	0.99276
1.775	0.4625	0.99316
1.775	0.4875	0.99212
1.775	0.5125	0.99172
1.775	0.5375	0.9928
1.775	0.5625	0.99248
1.775	0.5875	0.99256
1.775	0.6125	0.99292
1.775	0.6375	0.99272
1.775	0.6625	0.99132
1.775	0.6875	0.99252
1.775	0.7125	0.99208
1.775	0.7375	0.9918
1.775	0.7625	0.993
1.775	0.7875	0.9924
1.775	0.8125	0.99164
1.775	0.8375	0.99096
1.775	0.8625	0.99196
1.775	0.8875	0.99228
1.775	0.9125	0.9916
1.775	0.9375	0.99192
1.775	0.9625	0.99228
1.775	0.9875	0.99172
1.775	1.0125	0.99096
1.775	1.0375	0.9916
1.775	1.0625	0.99256
1.775	1.0875	0.99164
1.775	1.1125	0.9918
1.775	1.1375	0.99092
1.775	1.1625	0.99108
1.775	1.1875	0.99092
1.775	1.2125	0.99148
1.775	1.2375	0.9912
1.775	1.2625	0.99192
1.775	1.2875	0.99156
1.775	1.3125	0.99112
1.775	1.3375	0.9912
1.775	1.3625	0.99224
1.775	1.3875	0.99112
1.775	1.4125	0.99104
1.775	1.4375	0.99164
1.775	1.4625	0.98992
1.775	1.4875	0.99064
1.775	1.5125	0.99072
1.775	1.5375	0.99172
1.775	1.5625	0.9912
1.775	1.5875	0.9904
1.775	1.6125	0.99188
1.775	1.6375	0.9916
1.775	1.6625	0.98996
1.775	1.6875	0.99092
1.775	1.7125	0.98996
1.775	1.7375	0.9902
1.775	1.7625	0.99104
1.775	1.7875	0.99116
1.775	1.8125	0.99188
1.775	1.8375	0.99116
1.775	1.8625	0.99212
1.775	1.8875	0.99124
1.775	1.9125	0.99132
1.775	1.9375	0.98988
1.775	1.9625	0.99224
1.775	1.9875	0.99096
1.775	2.0125	0.99048
1.775	2.0375	0.99128
1.775	2.0625	0.99076
1.775	2.0875	0.9906
1.775	2.1125	0.99076
1.775	2.1375	0.99132
1.775	2.1625	0.99136
1.775	2.1875	0.99188
1.775	2.2125	0.9916
1.775	2.2375	0.99164
1.775	2.2625	0.99104
1.775	2.2875	0.98972
1.775	2.3125	0.99148
1.775	2.3375	0.99128
1.775	2.3625	0.99124
1.775	2.3875	0.9908
1.775	2.4125	0.9916
1.775	2.4375	0.99168
1.775	2.4625	0.99068
1.775	2.4875	0.99192
1.825	-0.0125	0
1.825	0.0125	0.00012
1.825	0.0375	0.00116
1.825	0.0625	0.0022
1.825	0.0875	0.10636
1.825	0.1125	0.23652
1.825	0.1375	0.29268
1.825	0.1625	0.40352
1.825	0.1875	0.6416
1.825	0.2125	0.70932
1.825	0.2375	0.76124
1.825	0.2625	0.88756
1.825	0.2875	0.96324
1.825	0.3125	0.99336
1.825	0.3375	0.99412
1.825	0.3625	0.99432
1.825	0.3875	0.9942
1.825	0.4125	0.99268
1.825	0.4375	0.99208
1.825	0.4625	0.99128
1.825	0.4875	0.99284
1.825	0.5125	0.9924
1.825	0.5375	0.99172
1.825	0.5625	0.99204
1.825	0.5875	0.99128
1.825	0.6125	0.99252
1.825	0.6375	0.992
1.825	0.6625	0.992
1.825	0.6875	0.99144
1.825	0.7125	0.99204
1.825	0.7375	0.99168
1.825	0.7625	0.99212
1.825	0.7875	0.99228
1.825	0.8125	0.9928
1.825	0.8375	0.99168
1.825	0.8625	0.99188
1.825	0.8875	0.992
1.825	0.9125	0.99236
1.825	0.9375	0.9916
1.825	0.9625	0.99144
1.825	0.9875	0.99156
1.825	1.0125	0.99172
1.825	1.0375	0.991
1.825	1.0625	0.99208
1.825	1.0875	0.9912
1.825	1.1125	0.99256
1.825	1.1375	0.99216
1.825	1.1625	0.99076
1.825	1.1875	0.9914
1.825	1.2125	0.99212
