0.05	0.025
1.325	1.3375	0.7252
1.325	1.3625	0.72804
1.325	1.3875	0.72496
1.325	1.4125	0.72552
1.325	1.4375	0.71404
1.325	1.4625	0.71248
1.325	1.4875	0.71332
1.325	1.5125	0.7084
1.325	1.5375	0.71392
1.325	1.5625	0.70696
1.325	1.5875	0.70544
1.325	1.6125	0.70428
1.325	1.6375	0.69972
1.325	1.6625	0.70356
1.325	1.6875	0.70044
1.325	1.7125	0.69612
1.325	1.7375	0.69332
1.325	1.7625	0.69764
1.325	1.7875	0.69732
1.325	1.8125	0.6926
1.325	1.8375	0.68912
1.325	1.8625	0.69328
1.325	1.8875	0.69284
1.325	1.9125	0.69264
1.325	1.9375	0.69024
1.325	1.9625	0.69212
1.325	1.9875	0.68804
1.325	2.0125	0.69048
1.325	2.0375	0.68544
1.325	2.0625	0.68576
1.325	2.0875	0.6888
1.325	2.1125	0.6836
1.325	2.1375	0.68416
1.325	2.1625	0.68272
1.325	2.1875	0.68576
1.325	2.2125	0.68004
1.325	2.2375	0.67924
1.325	2.2625	0.684
1.325	2.2875	0.67544
1.325	2.3125	0.68084
1.325	2.3375	0.68
1.325	2.3625	0.68284
1.325	2.3875	0.67636
1.325	2.4125	0.6786
1.325	2.4375	0.67648
1.325	2.4625	0.67584
1.325	2.4875	0.6798
1.375	-0.0125	0
1.375	0.0125	0.85372
1.375	0.0375	0.85552
1.375	0.0625	0.68856
1.375	0.0875	0.72452
1.375	0.1125	0.7678
1.375	0.1375	0.85532
1.375	0.1625	0.91392
1.375	0.1875	0.9138
1.375	0.2125	0.91364
1.375	0.2375	0.917
1.375	0.2625	0.91872
1.375	0.2875	0.9176
1.375	0.3125	0.92108
1.375	0.3375	0.92164
1.375	0.3625	0.92496
1.375	0.3875	0.92756
1.375	0.4125	0.9268
1.375	0.4375	0.92944
1.375	0.4625	0.93008
1.375	0.4875	0.936
1.375	0.5125	0.93316
1.375	0.5375	0.93436
1.375	0.5625	0.93852
1.375	0.5875	0.93688
1.375	0.6125	0.93752
1.375	0.6375	0.93732
1.375	0.6625	0.94164
1.375	0.6875	0.94292
1.375	0.7125	0.94632
1.375	0.7375	0.94532
1.375	0.7625	0.94576
1.375	0.7875	0.94892
1.375	0.8125	0.94648
1.375	0.8375	0.9502
1.375	0.8625	0.94796
1.375	0.8875	0.94632
1.375	0.9125	0.9422
1.375	0.9375	0.93352
1.375	0.9625	0.925
1.375	0.9875	0.91812
1.375	1.0125	0.90632
1.375	1.0375	0.89736
1.375	1.0625	0.89192
1.375	1.0875	0.8846
1.375	1.1125	0.87196
1.375	1.1375	0.869
1.375	1.1625	0.85804
1.375	1.1875	0.85212
1.375	1.2125	0.84448
1.375	1.2375	0.83964
1.375	1.2625	0.83496
1.375	1.2875	0.83288
1.375	1.3125	0.8322
1.375	1.3375	0.8258
1.375	1.3625	0.82408
1.375	1.3875	0.82116
1.375	1.4125	0.81372
1.375	1.4375	0.81524
1.375	1.4625	0.81148
1.375	1.4875	0.8086
1.375	1.5125	0.80632
1.375	1.5375	0.80756
1.375	1.5625	0.8008
1.375	1.5875	0.80148
1.375	1.6125	0.79704
1.375	1.6375	0.792
1.375	1.6625	0.79208
1.375	1.6875	0.78972
1.375	1.7125	0.7896
1.375	1.7375	0.78904
1.375	1.7625	0.7906
1.375	1.7875	0.7834
1.375	1.8125	0.7832
1.375	1.8375	0.77908
1.375	1.8625	0.77636
1.375	1.8875	0.78296
1.375	1.9125	0.78136
1.375	1.9375	0.78332
1.375	1.9625	0.7792
1.375	1.9875	0.7776
1.375	2.0125	0.77616
1.375	2.0375	0.77208
1.375	2.0625	0.77172
1.375	2.0875	0.77148
1.375	2.1125	0.7664
1.375	2.1375	0.76972
1.375	2.1625	0.77312
1.375	2.1875	0.76956
1.375	2.2125	0.76456
1.375	2.2375	0.76256
1.375	2.2625	0.76592
1.375	2.2875	0.76764
1.375	2.3125	0.76828
1.375	2.3375	0.76264
1.375	2.3625	0.76204
1.375	2.3875	0.768
1.375	2.4125	0.757
1.375	2.4375	0.76156
1.375	2.4625	0.75776
1.375	2.4875	0.76076
1.425	-0.0125	0
1.425	0.0125	0.85564
1.425	0.0375	0.83796
1.425	0.0625	0.66488
1.425	0.0875	0.7078
1.425	0.1125	0.76248
1.425	0.1375	0.84
1.425	0.1625	0.91456
1.425	0.1875	0.91768
1.425	0.2125	0.92248
1.425	0.2375	0.92032
1.425	0.2625	0.92072
1.425	0.2875	0.92448
1.425	0.3125	0.9268
1.425	0.3375	0.92984
1.425	0.3625	0.92724
1.425	0.3875	0.92864
1.425	0.4125	0.93328
1.425	0.4375	0.93136
1.425	0.4625	0.93508
1.425	0.4875	0.93692
1.425	0.5125	0.93552
1.425	0.5375	0.93828
1.425	0.5625	0.93796
1.425	0.5875	0.94028
1.425	0.6125	0.9402
1.425	0.6375	0.94344
1.425	0.6625	0.9454
1.425	0.6875	0.94652
1.425	0.7125	0.94464
1.425	0.7375	0.94664
1.425	0.7625	0.9474
1.425	0.7875	0.94684
1.425	0.8125	0.94832
1.425	0.8375	0.95104
1.425	0.8625	0.95028
1.425	0.8875	0.95264
1.425	0.9125	0.95248
1.425	0.9375	0.95404
1.425	0.9625	0.95528
1.425	0.9875	0.95712
1.425	1.0125	0.95632
1.425	1.0375	0.95636
1.425	1.0625	0.95828
1.425	1.0875	0.95912
1.425	1.1125	0.95824
1.425	1.1375	0.9598
1.425	1.1625	0.96112
1.425	1.1875	0.95888
1.425	1.2125	0.9558
1.425	1.2375	0.95468
1.425	1.2625	0.95088
1.425	1.2875	0.94724
1.425	1.3125	0.94472
1.425	1.3375	0.94284
1.425	1.3625	0.93612
1.425	1.3875	0.93704
1.425	1.4125	0.93024
1.425	1.4375	0.92564
1.425	1.4625	0.92556
1.425	1.4875	0.9218
1.425	1.5125	0.92
1.425	1.5375	0.91548
1.425	1.5625	0.91312
1.425	1.5875	0.90832
1.425	1.6125	0.90916
1.425	1.6375	0.90304
1.425	1.6625	0.90088
1.425	1.6875	0.89756
1.425	1.7125	0.89608
1.425	1.7375	0.89384
1.425	1.7625	0.89216
1.425	1.7875	0.8896
1.425	1.8125	0.88724
1.425	1.8375	0.88904
1.425	1.8625	0.88272
1.425	1.8875	0.88452
1.425	1.9125	0.87944
1.425	1.9375	0.87732
1.425	1.9625	0.88008
1.425	1.9875	0.8748
1.425	2.0125	0.8748
1.425	2.0375	0.87132
1.425	2.0625	0.87264
1.425	2.0875	0.87124
1.425	2.1125	0.8684
1.425	2.1375	0.87084
1.425	2.1625	0.86596
1.425	2.1875	0.86504
1.425	2.2125	0.86132
1.425	2.2375	0.86436
1.425	2.2625	0.86344
1.425	2.2875	0.86008
1.425	2.3125	0.86644
1.425	2.3375	0.85944
1.425	2.3625	0.8564
1.425	2.3875	0.85752
1.425	2.4125	0.85604
1.425	2.4375	0.85844
1.425	2.4625	0.85576
1.425	2.4875	0.8554
1.475	-0.0125	0
1.475	0.0125	0.85608
1.475	0.0375	0.813
1.475	0.0625	0.64964
1.475	0.0875	0.70012
1.475	0.1125	0.75608
1.475	0.1375	0.82584
1.475	0.1625	0.92124
1.475	0.1875	0.9194
1.475	0.2125	0.92312
1.475	0.2375	0.92368
1.475	0.2625	0.92544
1.475	0.2875	0.93044
1.475	0.3125	0.93084
1.475	0.3375	0.93084
1.475	0.3625	0.935
1.475	0.3875	0.93416
1.475	0.4125	0.93452
1.475	0.4375	0.93368
1.475	0.4625	0.93724
1.475	0.4875	0.93848
1.475	0.5125	0.94244
1.475	0.5375	0.94456
1.475	0.5625	0.94576
1.475	0.5875	0.94092
1.475	0.6125	0.94584
1.475	0.6375	0.9466
1.475	0.6625	0.94592
1.475	0.6875	0.947
1.475	0.7125	0.94716
1.475	0.7375	0.9502
1.475	0.7625	0.95084
1.475	0.7875	0.9514
1.475	0.8125	0.953
1.475	0.8375	0.953
1.475	0.8625	0.95388
1.475	0.8875	0.9526
1.475	0.9125	0.95576
1.475	0.9375	0.9548
1.475	0.9625	0.95932
1.475	0.9875	0.95728
1.475	1.0125	0.95936
1.475	1.0375	0.9578
1.475	1.0625	0.95996
1.475	1.0875	0.95904
1.475	1.1125	0.95888
1.475	1.1375	0.96056
1.475	1.1625	0.9626
1.475	1.1875	0.96284
1.475	1.2125	0.96372
1.475	1.2375	0.9632
1.475	1.2625	0.96404
1.475	1.2875	0.96512
1.475	1.3125	0.9658
1.475	1.3375	0.96644
1.475	1.3625	0.96612
1.475	1.3875	0.96752
1.475	1.4125	0.96664
1.475	1.4375	0.96752
1.475	1.4625	0.96988
1.475	1.4875	0.96712
1.475	1.5125	0.96828
1.475	1.5375	0.96952
1.475	1.5625	0.96864
1.475	1.5875	0.96856
1.475	1.6125	0.97032
1.475	1.6375	0.9692
1.475	1.6625	0.97092
1.475	1.6875	0.97032
1.475	1.7125	0.97128
1.475	1.7375	0.97004
1.475	1.7625	0.97244
1.475	1.7875	0.97256
1.475	1.8125	0.97212
1.475	1.8375	0.9722
1.475	1.8625	0.97196
1.475	1.8875	0.97044
1.475	1.9125	0.97268
1.475	1.9375	0.9748
1.475	1.9625	0.97324
1.475	1.9875	0.97416
1.475	2.0125	0.9758
1.475	2.0375	0.97416
1.475	2.0625	0.97496
1.475	2.0875	0.97584
1.475	2.1125	0.97508
1.475	2.1375	0.974
1.475	2.1625	0.97436
1.475	2.1875	0.97544
1.475	2.2125	0.97472
1.475	2.2375	0.97452
1.475	2.2625	0.97668
1.475	2.2875	0.97412
1.475	2.3125	0.9748
1.475	2.3375	0.97384
1.475	2.3625	0.97448
1.475	2.3875	0.97216
1.475	2.4125	0.9734
1.475	2.4375	0.97292
1.475	2.4625	0.97248
1.475	2.4875	0.97376
1.525	-0.0125	0
1.525	0.0125	0.84944
1.525	0.0375	0.7832
1.525	0.0625	0.6274
1.525	0.0875	0.6852
1.525	0.1125	0.74652
1.525	0.1375	0.80176
1.525	0.1625	0.92224
1.525	0.1875	0.92856
1.525	0.2125	0.9278
1.525	0.2375	0.92972
1.525	0.2625	0.92956
1.525	0.2875	0.93024
1.525	0.3125	0.93252
1.525	0.3375	0.93296
1.525	0.3625	0.936
1.525	0.3875	0.93732
1.525	0.4125	0.9376
1.525	0.4375	0.94056
1.525	0.4625	0.93996
1.525	0.4875	0.94136
1.525	0.5125	0.94148
1.525	0.5375	0.94456
1.525	0.5625	0.94484
1.525	0.5875	0.94484
1.525	0.6125	0.94532
1.525	0.6375	0.94968
1.525	0.6625	0.94732
1.525	0.6875	0.94968
1.525	0.7125	0.9532
1.525	0.7375	0.9508
1.525	0.7625	0.954
1.525	0.7875	0.95632
1.525	0.8125	0.95676
1.525	0.8375	0.95608
1.525	0.8625	0.95516
1.525	0.8875	0.95676
1.525	0.9125	0.95548
1.525	0.9375	0.95872
1.525	0.9625	0.95904
1.525	0.9875	0.95896
1.525	1.0125	0.96056
1.525	1.0375	0.96032
1.525	1.0625	0.96176
1.525	1.0875	0.96164
1.525	1.1125	0.96312
1.525	1.1375	0.9628
1.525	1.1625	0.9644
1.525	1.1875	0.96552
1.525	1.2125	0.96672
1.525	1.2375	0.9634
1.525	1.2625	0.96716
1.525	1.2875	0.96732
1.525	1.3125	0.9668
1.525	1.3375	0.96712
1.525	1.3625	0.96696
1.525	1.3875	0.96744
1.525	1.4125	0.96856
1.525	1.4375	0.96872
1.525	1.4625	0.96996
1.525	1.4875	0.96936
1.525	1.5125	0.97108
1.525	1.5375	0.96812
1.525	1.5625	0.96896
1.525	1.5875	0.969
1.525	1.6125	0.97156
1.525	1.6375	0.96924
1.525	1.6625	0.9704
1.525	1.6875	0.97112
1.525	1.7125	0.97244
1.525	1.7375	0.97204
1.525	1.7625	0.97316
1.525	1.7875	0.97272
1.525	1.8125	0.97392
1.525	1.8375	0.97168
1.525	1.8625	0.97432
1.525	1.8875	0.97544
1.525	1.9125	0.9742
1.525	1.9375	0.97336
1.525	1.9625	0.9738
1.525	1.9875	0.97376
1.525	2.0125	0.97456
1.525	2.0375	0.97452
1.525	2.0625	0.9744
1.525	2.0875	0.9768
1.525	2.1125	0.976
1.525	2.1375	0.97616
1.525	2.1625	0.97576
1.525	2.1875	0.97604
1.525	2.2125	0.976
1.525	2.2375	0.97652
1.525	2.2625	0.97732
1.525	2.2875	0.97644
1.525	2.3125	0.97808
1.525	2.3375	0.9766
1.525	2.3625	0.97728
1.525	2.3875	0.97888
1.525	2.4125	0.97692
1.525	2.4375	0.97844
1.525	2.4625	0.97816
1.525	2.4875	0.97932
1.575	-0.0125	0
1.575	0.0125	0.85112
1.575	0.0375	0.73372
1.575	0.0625	0.6058
1.575	0.0875	0.66876
1.575	0.1125	0.741
1.575	0.1375	0.78248
1.575	0.1625	0.91824
1.575	0.1875	0.92956
1.575	0.2125	0.93236
1.575	0.2375	0.93364
1.575	0.2625	0.93396
1.575	0.2875	0.93348
1.575	0.3125	0.93644
1.575	0.3375	0.93548
1.575	0.3625	0.93948
1.575	0.3875	0.94172
1.575	0.4125	0.94224
1.575	0.4375	0.94112
1.575	0.4625	0.9424
1.575	0.4875	0.9452
1.575	0.5125	0.94576
1.575	0.5375	0.9462
1.575	0.5625	0.94768
1.575	0.5875	0.94932
1.575	0.6125	0.94896
1.575	0.6375	0.9514
1.575	0.6625	0.95288
1.575	0.6875	0.95428
1.575	0.7125	0.95364
1.575	0.7375	0.95464
1.575	0.7625	0.95504
1.575	0.7875	0.95804
1.575	0.8125	0.958
1.575	0.8375	0.95756
1.575	0.8625	0.9606
1.575	0.8875	0.9596
1.575	0.9125	0.96032
1.575	0.9375	0.95896
1.575	0.9625	0.96056
1.575	0.9875	0.9618
1.575	1.0125	0.96208
1.575	1.0375	0.96576
1.575	1.0625	0.9628
1.575	1.0875	0.96632
1.575	1.1125	0.9638
1.575	1.1375	0.96696
1.575	1.1625	0.9668
1.575	1.1875	0.967
1.575	1.2125	0.96832
1.575	1.2375	0.96736
1.575	1.2625	0.96752
1.575	1.2875	0.96644
1.575	1.3125	0.96788
1.575	1.3375	0.96704
1.575	1.3625	0.96932
1.575	1.3875	0.96856
1.575	1.4125	0.96904
1.575	1.4375	0.96972
1.575	1.4625	0.96888
1.575	1.4875	0.96964
1.575	1.5125	0.97072
1.575	1.5375	0.9724
1.575	1.5625	0.97164
1.575	1.5875	0.97184
1.575	1.6125	0.97204
1.575	1.6375	0.9734
1.575	1.6625	0.97128
1.575	1.6875	0.97292
1.575	1.7125	0.97248
1.575	1.7375	0.97512
1.575	1.7625	0.97324
1.575	1.7875	0.97368
1.575	1.8125	0.97336
1.575	1.8375	0.97512
1.575	1.8625	0.97468
1.575	1.8875	0.97372
1.575	1.9125	0.9752
1.575	1.9375	0.97328
1.575	1.9625	0.97472
1.575	1.9875	0.97676
1.575	2.0125	0.97584
1.575	2.0375	0.9742
1.575	2.0625	0.97544
1.575	2.0875	0.97636
1.575	2.1125	0.97684
1.575	2.1375	0.9774
1.575	2.1625	0.97848
1.575	2.1875	0.97728
1.575	2.2125	0.9788
1.575	2.2375	0.97928
1.575	2.2625	0.97724
1.575	2.2875	0.97932
1.575	2.3125	0.97856
1.575	2.3375	0.9788
1.575	2.3625	0.97892
1.575	2.3875	0.97908
1.575	2.4125	0.97928
1.575	2.4375	0.98048
1.575	2.4625	0.9804
1.575	2.4875	0.9804
1.625	-0.0125	0
1.625	0.0125	0.84468
1.625	0.0375	0.6824
1.625	0.0625	0.57992
1.625	0.0875	0.64668
1.625	0.1125	0.72988
1.625	0.1375	0.77324
1.625	0.1625	0.9064
1.625	0.1875	0.9386
1.625	0.2125	0.93672
1.625	0.2375	0.93688
1.625	0.2625	0.9376
1.625	0.2875	0.9368
1.625	0.3125	0.93804
1.625	0.3375	0.93948
1.625	0.3625	0.94084
1.625	0.3875	0.94024
1.625	0.4125	0.94648
1.625	0.4375	0.94404
1.625	0.4625	0.94624
1.625	0.4875	0.94652
1.625	0.5125	0.94984
1.625	0.5375	0.9488
1.625	0.5625	0.9476
1.625	0.5875	0.95164
1.625	0.6125	0.95104
1.625	0.6375	0.9532
1.625	0.6625	0.95536
1.625	0.6875	0.95488
1.625	0.7125	0.95416
1.625	0.7375	0.95644
1.625	0.7625	0.95864
1.625	0.7875	0.95792
1.625	0.8125	0.9604
1.625	0.8375	0.9592
1.625	0.8625	0.96004
1.625	0.8875	0.96036
1.625	0.9125	0.96156
1.625	0.9375	0.96256
1.625	0.9625	0.96368
1.625	0.9875	0.96356
1.625	1.0125	0.96404
1.625	1.0375	0.9644
1.625	1.0625	0.96596
1.625	1.0875	0.96536
1.625	1.1125	0.96768
1.625	1.1375	0.96836
1.625	1.1625	0.96876
1.625	1.1875	0.968
1.625	1.2125	0.96904
1.625	1.2375	0.969
1.625	1.2625	0.96776
1.625	1.2875	0.97028
1.625	1.3125	0.9696
1.625	1.3375	0.97128
1.625	1.3625	0.96912
1.625	1.3875	0.9704
1.625	1.4125	0.97124
1.625	1.4375	0.97152
1.625	1.4625	0.9702
1.625	1.4875	0.9714
1.625	1.5125	0.97276
1.625	1.5375	0.97124
1.625	1.5625	0.97364
1.625	1.5875	0.97508
1.625	1.6125	0.97284
1.625	1.6375	0.97504
1.625	1.6625	0.97444
1.625	1.6875	0.97484
1.625	1.7125	0.97468
1.625	1.7375	0.97592
1.625	1.7625	0.97512
1.625	1.7875	0.97508
1.625	1.8125	0.9768
1.625	1.8375	0.97636
1.625	1.8625	0.97632
1.625	1.8875	0.97712
1.625	1.9125	0.9768
1.625	1.9375	0.97688
1.625	1.9625	0.97624
1.625	1.9875	0.9774
1.625	2.0125	0.9774
1.625	2.0375	0.97592
1.625	2.0625	0.977
1.625	2.0875	0.97784
1.625	2.1125	0.97748
1.625	2.1375	0.97784
1.625	2.1625	0.97808
1.625	2.1875	0.9784
1.625	2.2125	0.97876
1.625	2.2375	0.9784
1.625	2.2625	0.97888
1.625	2.2875	0.977
1.625	2.3125	0.97896
1.625	2.3375	0.97924
1.625	2.3625	0.98016
1.625	2.3875	0.97908
1.625	2.4125	0.98012
1.625	2.4375	0.98056
1.625	2.4625	0.97872
1.625	2.4875	0.98116
1.675	-0.0125	0
1.675	0.0125	0.82916
1.675	0.0375	0.63648
1.675	0.0625	0.55908
1.675	0.0875	0.63228
1.675	0.1125	0.71984
1.675	0.1375	0.76044
1.675	0.1625	0.88076
1.675	0.1875	0.94016
1.675	0.2125	0.93852
1.675	0.2375	0.93792
1.675	0.2625	0.94004
1.675	0.2875	0.93864
1.675	0.3125	0.94052
1.675	0.3375	0.94224
1.675	0.3625	0.9456
1.675	0.3875	0.94548
1.675	0.4125	0.94412
1.675	0.4375	0.94812
1.675	0.4625	0.94888
1.675	0.4875	0.94816
1.675	0.5125	0.94808
1.675	0.5375	0.94984
1.675	0.5625	0.94956
1.675	0.5875	0.95416
1.675	0.6125	0.95508
1.675	0.6375	0.95636
1.675	0.6625	0.95596
1.675	0.6875	0.95768
1.675	0.7125	0.96076
1.675	0.7375	0.9586
1.675	0.7625	0.95972
1.675	0.7875	0.96092
1.675	0.8125	0.9614
1.675	0.8375	0.9614
1.675	0.8625	0.96236
1.675	0.8875	0.96524
1.675	0.9125	0.96488
1.675	0.9375	0.96348
1.675	0.9625	0.96432
1.675	0.9875	0.96436
1.675	1.0125	0.96568
1.675	1.0375	0.96552
1.675	1.0625	0.96736
1.675	1.0875	0.96684
1.675	1.1125	0.96824
1.675	1.1375	0.9678
1.675	1.1625	0.9686
1.675	1.1875	0.96764
1.675	1.2125	0.96988
1.675	1.2375	0.96812
1.675	1.2625	0.9684
1.675	1.2875	0.97004
1.675	1.3125	0.97044
1.675	1.3375	0.97252
1.675	1.3625	0.97224
1.675	1.3875	0.9702
1.675	1.4125	0.97268
1.675	1.4375	0.9734
1.675	1.4625	0.97236
1.675	1.4875	0.97352
1.675	1.5125	0.97252
1.675	1.5375	0.97576
1.675	1.5625	0.97452
1.675	1.5875	0.97508
1.675	1.6125	0.97612
1.675	1.6375	0.97452
1.675	1.6625	0.97496
1.675	1.6875	0.97512
1.675	1.7125	0.97532
1.675	1.7375	0.97624
1.675	1.7625	0.97552
1.675	1.7875	0.97508
1.675	1.8125	0.97668
1.675	1.8375	0.9778
1.675	1.8625	0.97804
1.675	1.8875	0.97864
1.675	1.9125	0.97756
1.675	1.9375	0.97636
1.675	1.9625	0.97944
1.675	1.9875	0.97812
1.675	2.0125	0.97756
1.675	2.0375	0.97776
1.675	2.0625	0.97772
1.675	2.0875	0.97904
1.675	2.1125	0.9776
1.675	2.1375	0.97912
1.675	2.1625	0.97948
1.675	2.1875	0.98044
1.675	2.2125	0.97972
1.675	2.2375	0.98096
1.675	2.2625	0.98056
1.675	2.2875	0.98036
1.675	2.3125	0.9804
1.675	2.3375	0.98116
1.675	2.3625	0.98124
1.675	2.3875	0.97876
1.675	2.4125	0.97984
1.675	2.4375	0.97816
1.675	2.4625	0.9822
1.675	2.4875	0.97968
1.725	-0.0125	0
1.725	0.0125	0.78296
1.725	0.0375	0.58804
1.725	0.0625	0.53712
1.725	0.0875	0.5936
1.725	0.1125	0.70636
1.725	0.1375	0.74936
1.725	0.1625	0.84788
1.725	0.1875	0.9388
1.725	0.2125	0.93984
1.725	0.2375	0.94312
1.725	0.2625	0.94192
1.725	0.2875	0.9448
1.725	0.3125	0.94364
1.725	0.3375	0.94644
1.725	0.3625	0.9458
1.725	0.3875	0.9458
1.725	0.4125	0.94924
1.725	0.4375	0.9498
1.725	0.4625	0.9518
1.725	0.4875	0.9496
1.725	0.5125	0.95236
1.725	0.5375	0.95348
1.725	0.5625	0.95576
1.725	0.5875	0.95604
1.725	0.6125	0.9546
1.725	0.6375	0.9578
1.725	0.6625	0.95856
1.725	0.6875	0.95944
1.725	0.7125	0.95928
1.725	0.7375	0.96096
1.725	0.7625	0.96012
1.725	0.7875	0.96036
1.725	0.8125	0.9608
1.725	0.8375	0.96168
1.725	0.8625	0.96536
1.725	0.8875	0.96492
1.725	0.9125	0.96568
1.725	0.9375	0.96644
1.725	0.9625	0.96776
1.725	0.9875	0.96692
1.725	1.0125	0.9706
1.725	1.0375	0.96768
1.725	1.0625	0.96892
1.725	1.0875	0.96672
1.725	1.1125	0.96996
1.725	1.1375	0.97064
1.725	1.1625	0.96908
1.725	1.1875	0.96976
1.725	1.2125	0.97012
1.725	1.2375	0.97016
1.725	1.2625	0.97232
1.725	1.2875	0.97264
1.725	1.3125	0.97292
1.725	1.3375	0.97148
1.725	1.3625	0.97356
1.725	1.3875	0.97368
1.725	1.4125	0.97528
1.725	1.4375	0.97332
1.725	1.4625	0.97432
1.725	1.4875	0.9736
1.725	1.5125	0.97504
1.725	1.5375	0.9726
1.725	1.5625	0.977
1.725	1.5875	0.975
1.725	1.6125	0.9766
1.725	1.6375	0.97656
1.725	1.6625	0.97648
1.725	1.6875	0.97632
1.725	1.7125	0.97488
1.725	1.7375	0.97816
1.725	1.7625	0.97572
1.725	1.7875	0.97752
1.725	1.8125	0.9782
1.725	1.8375	0.97796
1.725	1.8625	0.977
1.725	1.8875	0.97768
1.725	1.9125	0.978
1.725	1.9375	0.98028
1.725	1.9625	0.9782
1.725	1.9875	0.97788
1.725	2.0125	0.97772
1.725	2.0375	0.98088
1.725	2.0625	0.98044
1.725	2.0875	0.97956
1.725	2.1125	0.9794
1.725	2.1375	0.9798
1.725	2.1625	0.98012
1.725	2.1875	0.98144
1.725	2.2125	0.98104
1.725	2.2375	0.98144
1.725	2.2625	0.98188
1.725	2.2875	0.9826
1.725	2.3125	0.98164
1.725	2.3375	0.98184
1.725	2.3625	0.98136
1.725	2.3875	0.98108
1.725	2.4125	0.98124
1.725	2.4375	0.98
1.725	2.4625	0.98112
1.725	2.4875	0.98256
1.775	-0.0125	0
1.775	0.0125	0.72328
1.775	0.0375	0.55044
1.775	0.0625	0.52192
1.775	0.0875	0.57536
1.775	0.1125	0.6922
1.775	0.1375	0.7442
1.775	0.1625	0.8244
1.775	0.1875	0.94268
1.775	0.2125	0.94424
1.775	0.2375	0.94404
1.775	0.2625	0.944
1.775	0.2875	0.94592
1.775	0.3125	0.948
1.775	0.3375	0.94836
1.775	0.3625	0.9478
1.775	0.3875	0.94832
1.775	0.4125	0.95024
1.775	0.4375	0.95072
1.775	0.4625	0.95252
1.775	0.4875	0.95128
1.775	0.5125	0.95444
1.775	0.5375	0.95628
1.775	0.5625	0.95848
1.775	0.5875	0.95712
1.775	0.6125	0.95736
1.775	0.6375	0.9588
1.775	0.6625	0.95736
1.775	0.6875	0.9616
1.775	0.7125	0.9606
1.775	0.7375	0.96264
1.775	0.7625	0.962
1.775	0.7875	0.96328
1.775	0.8125	0.96536
1.775	0.8375	0.96572
1.775	0.8625	0.96708
1.775	0.8875	0.96592
1.775	0.9125	0.96576
1.775	0.9375	0.96712
1.775	0.9625	0.96752
1.775	0.9875	0.96884
1.775	1.0125	0.9678
1.775	1.0375	0.96868
1.775	1.0625	0.9698
1.775	1.0875	0.97064
1.775	1.1125	0.97
1.775	1.1375	0.97064
1.775	1.1625	0.97096
1.775	1.1875	0.97148
1.775	1.2125	0.9704
1.775	1.2375	0.97256
1.775	1.2625	0.97416
1.775	1.2875	0.97164
1.775	1.3125	0.97468
1.775	1.3375	0.97356
1.775	1.3625	0.97492
1.775	1.3875	0.976
1.775	1.4125	0.9768
1.775	1.4375	0.9746
1.775	1.4625	0.97664
1.775	1.4875	0.9764
1.775	1.5125	0.978
1.775	1.5375	0.97692
1.775	1.5625	0.97584
1.775	1.5875	0.97628
1.775	1.6125	0.97724
1.775	1.6375	0.97872
1.775	1.6625	0.97636
1.775	1.6875	0.97664
1.775	1.7125	0.97724
1.775	1.7375	0.97796
1.775	1.7625	0.9768
1.775	1.7875	0.977
1.775	1.8125	0.9788
1.775	1.8375	0.97768
1.775	1.8625	0.979
1.775	1.8875	0.97924
1.775	1.9125	0.9792
1.775	1.9375	0.98112
1.775	1.9625	0.98024
1.775	1.9875	0.97744
1.775	2.0125	0.9792
1.775	2.0375	0.97996
1.775	2.0625	0.97984
1.775	2.0875	0.97956
1.775	2.1125	0.98296
1.775	2.1375	0.98048
1.775	2.1625	0.98028
1.775	2.1875	0.98
1.775	2.2125	0.98168
1.775	2.2375	0.98056
1.775	2.2625	0.98204
1.775	2.2875	0.98036
1.775	2.3125	0.9808
1.775	2.3375	0.98276
1.775	2.3625	0.98116
1.775	2.3875	0.98124
1.775	2.4125	0.9822
1.775	2.4375	0.98044
1.775	2.4625	0.98212
1.775	2.4875	0.98236
1.825	-0.0125	0
1.825	0.0125	0.63264
1.825	0.0375	0.51148
1.825	0.0625	0.49364
1.825	0.0875	0.53368
1.825	0.1125	0.67496
1.825	0.1375	0.73088
1.825	0.1625	0.79836
1.825	0.1875	0.93324
1.825	0.2125	0.94272
1.825	0.2375	0.94664
1.825	0.2625	0.94844
1.825	0.2875	0.94664
1.825	0.3125	0.94936
1.825	0.3375	0.95188
1.825	0.3625	0.95172
1.825	0.3875	0.95364
1.825	0.4125	0.95164
1.825	0.4375	0.95604
1.825	0.4625	0.95488
1.825	0.4875	0.9558
1.825	0.5125	0.95676
1.825	0.5375	0.95796
1.825	0.5625	0.95776
1.825	0.5875	0.96072
1.825	0.6125	0.96004
1.825	0.6375	0.96304
1.825	0.6625	0.96052
1.825	0.6875	0.96188
1.825	0.7125	0.96292
1.825	0.7375	0.96412
1.825	0.7625	0.965
1.825	0.7875	0.96448
1.825	0.8125	0.96616
1.825	0.8375	0.96728
1.825	0.8625	0.96744
1.825	0.8875	0.96868
1.825	0.9125	0.96864
1.825	0.9375	0.96868
1.825	0.9625	0.96828
1.825	0.9875	0.97004
1.825	1.0125	0.97236
1.825	1.0375	0.97124
1.825	1.0625	0.97132
1.825	1.0875	0.97308
1.825	1.1125	0.97088
1.825	1.1375	0.97164
1.825	1.1625	0.97256
